"legacy_id","legacy_customer_id","new_customer_uuid","new_customer_code","new_traveller_uuid","customer_type","deduplicated_to_legacy_id","association_method"
"2718","80039","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","1620ae21-a906-5070-bea8-79fad02560b8","CORPORATE","","EXPLICIT_COMPANY"
"2719","84102","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","42711169-3f64-5519-b31b-4926e7413797","CORPORATE","","EXPLICIT_COMPANY"
"2725","46173","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","1b691ff6-4950-51bc-b7f9-ca325dd1909b","CORPORATE","","EXPLICIT_COMPANY"
"2730","95203","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","760f4781-0e15-55d9-b350-036986301881","CORPORATE","","EXPLICIT_COMPANY"
"2738","36836","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","7e923af5-fdd5-5a0f-96b6-7353092aa6f0","CORPORATE","","EXPLICIT_COMPANY"
"2745","38897","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","a2af2ea5-2e45-5742-9e44-2b1d2a1e7a8e","CORPORATE","","EXPLICIT_COMPANY"
"2751","14797","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","fb10b806-439a-54f8-bdc8-c2a10a83c7cd","CORPORATE","","EXPLICIT_COMPANY"
"2756","54378","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","f1874d41-6b3e-574d-a274-2c597fbbb27b","CORPORATE","","EXPLICIT_COMPANY"
"2764","70140","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","149279ca-2ce7-5b00-9cc4-9e17ecf710a1","CORPORATE","","EXPLICIT_COMPANY"
"2781","78067","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","c5513b2d-00b4-5100-95a3-19a5dffb093d","CORPORATE","","EXPLICIT_COMPANY"
"2788","68265","0a66a2fc-11b9-563c-8fc8-44a5c5705a3b","LEGACY-NAME-BITS-TRAVELS-A9DBCE9E","32575123-18c7-5fe4-ad7b-b3716f872b5b","CORPORATE","","EXPLICIT_COMPANY"
"2608","31280","83423b4a-c8a3-50f6-86ca-1e53140fbcb4","LEGACY-NAME-AMIT-REY-CO-D128A88E","efbdb50d-6330-5180-b04e-39eac64ab851","CORPORATE","","EXPLICIT_COMPANY"
"2609","83393","67731e75-876c-50f4-a287-357a5b39268d","LEGACY-NAME-PARAS-DEFENCE-A728A5F1","8346ed70-5262-5b3c-9fc3-1eb62930f7df","CORPORATE","","EXPLICIT_COMPANY"
"2611","46433","67731e75-876c-50f4-a287-357a5b39268d","LEGACY-NAME-PARAS-DEFENCE-A728A5F1","dec1a703-bc5f-5dee-8800-cc045ad10dcc","CORPORATE","","EXPLICIT_COMPANY"
"2621","58306","f482a9b8-5d05-5033-906d-e26436eaa67a","LEGACY-NAME-KALYAN-STRATEGIC-SYSTEM-0AE7993B","ccec9185-a76e-541e-bf98-cce961c237f6","CORPORATE","","EXPLICIT_COMPANY"
"2622","39013","1f2d87d4-bd44-5c44-b884-8a976d5b6803","LEGACY-NAME-IIT-ROPAR-4B4C73D4","060c912c-aaae-5cf8-9b46-d82612f663c3","CORPORATE","","EXPLICIT_COMPANY"
"2623","13865","88a42615-802a-502d-9d0f-6e24a1cff8b9","LEGACY-NAME-POLARIS-INDIA-84C5FE2F","3ec7a8cf-3ec2-5a92-b5d8-63082bf95375","CORPORATE","","EXPLICIT_COMPANY"
"2624","37634","c1a5f9b6-5540-56af-a9f7-f426ff1d2a7c","LEGACY-NAME-YUVA-TRAVELS-15C50175","dfbf4235-4a6c-59be-92c2-959b7b4a4599","CORPORATE","","EXPLICIT_COMPANY"
"2630","82738","2101009f-d32b-5528-a542-9c3ba45f9676","LEGACY-NAME-HOLIDAY-JUST4UINDIA-C02489E6","001a7ca8-94eb-562a-b7e4-7e03a75de0fc","CORPORATE","","EXPLICIT_COMPANY"
"2636","16665","39fa08c7-f34d-595b-895c-04f897b27a20","LEGACY-NAME-INDIA-TOUR-N-TRIP-000AECC3","cd40a8c6-3580-50f5-bd79-037b7902dfd0","CORPORATE","","EXPLICIT_COMPANY"
"2640","55160","d4968264-ff08-56e4-9677-29b7e1004a1f","LEGACY-NAME-XOMOX-SANMAR-LTD-TAMILN-E1973092","8a032c86-046d-5dd5-94d3-d69b05d1dfc1","CORPORATE","","EXPLICIT_COMPANY"
"2652","33944","0b733bd1-ecd0-5cea-b8a4-74635990bcc8","LEGACY-NAME-RTTS-PAVNEET-SINGH-E082F56F","9d927d4d-101c-5b30-8018-f2be2b750176","CORPORATE","","EXPLICIT_COMPANY"
"2742","68391","0b733bd1-ecd0-5cea-b8a4-74635990bcc8","LEGACY-NAME-RTTS-PAVNEET-SINGH-E082F56F","fa15f438-0a83-556a-8af8-172ec2a8993e","CORPORATE","","EXPLICIT_COMPANY"
"2665","14875","b6ec7b97-8baf-51a4-818d-dd6d97ef4967","LEGACY-NAME-CAPITAL-CABS-366BBDF4","d3eca709-48e6-5b30-9b27-8c68077d3337","CORPORATE","","EXPLICIT_COMPANY"
"2666","99097","12349675-3ced-5e5f-b0c6-5403cad2b213","LEGACY-NAME-ANUJ-BHAI-TRAVELLER-02F6DA5A","4cce63f7-92c4-5629-ac0d-80b2fbcd47ee","CORPORATE","","EXPLICIT_COMPANY"
"2677","36718","fac50bd9-4b84-56d2-8143-836dc43bbb82","LEGACY-NAME-PERFETTI-VAN-MELLE-69CA9EEA","ff332cd1-0460-55f4-afff-a2d4b72184c8","CORPORATE","","EXPLICIT_COMPANY"
"2681","87813","4e2cb04b-5b59-5c2a-b9df-54ff932b9281","LEGACY-NAME-360-DEGREE-TRAVEL-CONCI-5F9161CB","cb872909-40d0-5792-9c86-badf68c4a887","CORPORATE","","EXPLICIT_COMPANY"
"2733","29133","4e2cb04b-5b59-5c2a-b9df-54ff932b9281","LEGACY-NAME-360-DEGREE-TRAVEL-CONCI-5F9161CB","e8924592-dc30-52bf-8913-0ab955f74667","CORPORATE","","EXPLICIT_COMPANY"
"2685","71003","9c6ae6ed-baca-551a-a6f1-52e218aeb6e2","LEGACY-NAME-DASHMESH-TRAVELS-6CB9CF73","c5b67933-ce0b-5669-9bd7-844899759182","CORPORATE","","EXPLICIT_COMPANY"
"2686","53819","d780446b-0c33-56de-82ee-c0c7616bfeb4","LEGACY-NAME-C-O-MR-CHIKU-6CFB7CB8","c0363782-95cc-5f7e-b4ad-f622edb278c4","CORPORATE","","EXPLICIT_COMPANY"
"2692","56355","be374053-92b7-51b4-9eb4-6df72d6e0b73","LEGACY-NAME-BITS-TRAVELS-BANGLORE-47B8DFAB","2c6ef08a-f983-56f5-be81-cc0b9ad9846a","CORPORATE","","EXPLICIT_COMPANY"
"2704","80851","73123498-ff8f-5e4b-b50c-6d3bfadad15f","LEGACY-NAME-360-DEGREE-TRAVEL-A23D7485","516845da-6f2c-5150-9b4a-103a1aaf5969","CORPORATE","","EXPLICIT_COMPANY"
"2706","18516","a30bdd68-912f-54d3-ab28-92050fe493ee","LEGACY-NAME-OPERATION-EYESIGHT-88F5B6A5","c0b4f830-6971-5190-9fa7-41ff2bfb7869","CORPORATE","","EXPLICIT_COMPANY"
"2707","73850","d0b1612f-4364-5403-9e5b-714ed896a027","LEGACY-NAME-C-O-ABHIJIT-ROY-D0A44563","74571ac8-3d68-53b5-8581-fed45b2cd3be","CORPORATE","","EXPLICIT_COMPANY"
"2709","57258","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","292b0c9e-eba3-538a-b676-8eaeaef62b25","CORPORATE","","EXPLICIT_COMPANY"
"2710","60845","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","bff19819-39a9-5a60-aac2-fe865488bee4","CORPORATE","","EXPLICIT_COMPANY"
"2721","70939","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","92c848d3-f670-5b41-9106-b2d330ce269e","CORPORATE","","EXPLICIT_COMPANY"
"2729","92253","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","a5fa7da2-624d-5b0e-9e34-9a3cbb079740","CORPORATE","","EXPLICIT_COMPANY"
"2731","69210","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","51520f70-9154-5555-bd86-3bf606d28841","CORPORATE","","EXPLICIT_COMPANY"
"2737","64401","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","f29a18fa-e889-56ee-bb04-dd729ee847cf","CORPORATE","","EXPLICIT_COMPANY"
"2739","89062","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","24161da5-3ba5-5dbd-b9f1-28a0e093fb62","CORPORATE","","EXPLICIT_COMPANY"
"2744","84314","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","6350f9cb-3047-53c4-a509-40dc15302788","CORPORATE","","EXPLICIT_COMPANY"
"2747","44463","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","19fe203b-6b6e-52b4-8663-874fdc3202c0","CORPORATE","","EXPLICIT_COMPANY"
"2757","73656","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","06c8de82-abac-52c0-af3d-e0ef922504ea","CORPORATE","","EXPLICIT_COMPANY"
"2759","77189","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","43ecbee4-ab49-54e9-babe-552cd95e9a05","CORPORATE","","EXPLICIT_COMPANY"
"2761","49610","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","db8d9d87-faef-5844-8001-d560dbc6d12d","CORPORATE","","EXPLICIT_COMPANY"
"2763","42748","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","8a3b8425-a698-581d-bf0f-2cbf9b2063ff","CORPORATE","","EXPLICIT_COMPANY"
"2771","26944","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","e66a5ae8-b4b1-5ea3-b122-a28185f482b4","CORPORATE","","EXPLICIT_COMPANY"
"2779","10373","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","ea6847ba-1394-5e28-99b5-1930958125b2","CORPORATE","","EXPLICIT_COMPANY"
"2780","17430","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","57254247-51cc-568f-afb5-424afb72fb99","CORPORATE","","EXPLICIT_COMPANY"
"2783","60235","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","40fdd7dd-3251-5828-80c3-713c1874dfb3","CORPORATE","","EXPLICIT_COMPANY"
"2786","94225","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","93f4d427-2552-53f1-80c9-ff3f2ad09b45","CORPORATE","","EXPLICIT_COMPANY"
"2787","17693","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","69d27165-99f0-5e1b-ba01-fa3a5b6f6ee6","CORPORATE","","EXPLICIT_COMPANY"
"2790","32666","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","ea2d4f0c-47c3-5568-ac05-7da9e3196d7c","CORPORATE","","EXPLICIT_COMPANY"
"2792","80063","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","87f85898-77d8-5471-ae32-6f0cd753bd12","CORPORATE","","EXPLICIT_COMPANY"
"2793","55700","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","b261e5ca-dd03-578e-8608-409395efaed5","CORPORATE","","EXPLICIT_COMPANY"
"2794","60214","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","b0510602-effc-5f5a-810d-67f61995b414","CORPORATE","","EXPLICIT_COMPANY"
"2795","53796","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","c84fd446-b433-5b2f-8406-26717ab528a9","CORPORATE","","EXPLICIT_COMPANY"
"2796","39360","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","b96aa15f-60c0-55ed-a1a7-9dc33d382a03","CORPORATE","","EXPLICIT_COMPANY"
"2799","94381","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","28191486-a579-531b-a263-c73f02c32f3f","CORPORATE","","EXPLICIT_COMPANY"
"2800","21181","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","920d64f3-da0b-5241-9a77-93d727e7c38a","CORPORATE","","EXPLICIT_COMPANY"
"2802","64832","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","7274ea07-7d7a-52cd-8d55-d6ab812add2e","CORPORATE","","EXPLICIT_COMPANY"
"2803","95725","050c516f-483c-5c33-b5e5-68f9293bbfe9","LEGACY-NAME-SWAPNODEEP-TRAVELS-8920D8C9","5a19177f-f823-511d-b366-15b27bd61f27","CORPORATE","","EXPLICIT_COMPANY"
"2720","85555","c5100f4e-7ab4-5a1e-98bf-aeb1452611c9","LEGACY-NAME-360-DEGREE-TRAVELS-B125794C","5e9c6774-0307-555a-bfe8-e96044bcdb89","CORPORATE","","EXPLICIT_COMPANY"
"2723","48453","3320b1e0-52c9-51a5-b182-46c10cbef29e","LEGACY-NAME-KAKATIYA-GLOBAL-PVT-LTD-79AF4BC2","025c960b-7ec2-5209-a6b8-875bab0c381d","CORPORATE","","EXPLICIT_COMPANY"
"2748","89363","3fb0d130-8fe0-58c3-8154-252d2f636132","LEGACY-NAME-SIDDHI-HOLIDAYS-18D5F0CD","d088d655-3fb2-5874-9e99-049adf12314d","CORPORATE","","EXPLICIT_COMPANY"
"2749","50421","3fb0d130-8fe0-58c3-8154-252d2f636132","LEGACY-NAME-SIDDHI-HOLIDAYS-18D5F0CD","945807b3-3c76-5de8-b773-808685a702e6","CORPORATE","","EXPLICIT_COMPANY"
"2766","42830","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","8b059f55-589a-55f8-b07e-749155877cc9","CORPORATE","","EXPLICIT_COMPANY"
"2767","35116","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","d36c93ba-e580-5212-a9d0-c1e27924c6a0","CORPORATE","","EXPLICIT_COMPANY"
"2772","91551","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","d9b90849-711e-5711-82c4-54783fcb6c9d","CORPORATE","","EXPLICIT_COMPANY"
"2773","95821","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","11d1a1ca-3997-586f-a569-887697e46ff1","CORPORATE","","EXPLICIT_COMPANY"
"2774","95855","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","2b98ee0c-7880-5962-a0e5-52cd12a3fe4a","CORPORATE","","EXPLICIT_COMPANY"
"2791","36289","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","951ce34f-5bec-58f6-b636-eccab90adf1a","CORPORATE","","EXPLICIT_COMPANY"
"2801","58114","94709646-80c9-5eaa-9445-9e85997c64a1","LEGACY-NAME-BITS-TRAVEL-279ED821","b8e52549-763a-5a9c-9bcc-d761076ac0ac","CORPORATE","","EXPLICIT_COMPANY"
"2776","75796","8e9930a4-28d2-5036-9a10-d6e237a51922","LEGACY-NAME-K-R-CABS-77727C0E","ef64e8a8-215c-57a6-9e53-a847dce3c222","CORPORATE","","EXPLICIT_COMPANY"
"2778","97972","3b89ffb2-0afe-52b6-8315-475a01f0259c","LEGACY-NAME-AWAITING-ADVENTURES-D461C35E","edec3d74-c0db-5e93-8628-db948fce7835","CORPORATE","","EXPLICIT_COMPANY"
"2784","80317","83797d99-d470-5b8f-bb58-00f0cd63427e","LEGACY-NAME-ABHIR-ROY-A7D24F5C","3095cb34-1ddf-57f5-a402-180914f0746e","CORPORATE","","EXPLICIT_COMPANY"
"1","53549","1bb508a2-6d16-5e3a-869d-ed75033e54b1","LEGACY-53549-1-DD6C5897","","RETAIL","","INDIVIDUAL"
"2","53079","4a015cd2-a932-59a0-b9b9-9a4d0e836a49","LEGACY-53079-2-7CC7DD91","","RETAIL","","INDIVIDUAL"
"3","35249","165850e3-1aed-5f0b-8e18-e2cce1d2158d","LEGACY-35249-3-C12DFBC7","","RETAIL","","INDIVIDUAL"
"4","56031","97b9df2f-1bd7-5369-8b4d-5450db4e383c","LEGACY-56031-4-1304C266","","RETAIL","","INDIVIDUAL"
"5","80037","b5247088-3bdf-5cd0-a17a-1f0431b05115","LEGACY-80037-5-04689886","","RETAIL","","INDIVIDUAL"
"6","47702","0c6d68c7-d39b-532c-bb33-f50014ac0b58","LEGACY-47702-6-494B586A","","RETAIL","","INDIVIDUAL"
"7","98290","85323dde-6fdb-50f2-8907-1ddcea5a8d54","LEGACY-98290-7-38CB5690","","RETAIL","","INDIVIDUAL"
"8","57416","130ddd49-16d3-54f8-a155-4e6103424fbe","LEGACY-57416-8-3BB91D54","","RETAIL","","INDIVIDUAL"
"9","98696","132e84e3-8b90-519b-813d-7f548a42cd65","LEGACY-98696-9-704516DD","","RETAIL","","INDIVIDUAL"
"10","15460","843d7588-4831-5564-8d8e-7bb7712a48fa","LEGACY-15460-10-009AFEA0","","RETAIL","","INDIVIDUAL"
"11","64149","e1ab0318-d035-515a-9469-be6b42ce5304","LEGACY-64149-11-206449F5","","RETAIL","","INDIVIDUAL"
"12","37513","7815a1c3-78fc-5fe2-99ca-3b48aac28afa","LEGACY-37513-12-6FCC228E","","RETAIL","","INDIVIDUAL"
"13","20208","cd5949b4-a5c9-50e9-967e-c726a5f85259","LEGACY-20208-13-7CB5A7DB","","RETAIL","","INDIVIDUAL"
"14","14514","0580ccf8-c5b5-5d64-8354-fe82e700111f","LEGACY-14514-14-6B85B5FD","","RETAIL","","INDIVIDUAL"
"15","64035","ba15eb17-c6c8-521f-8deb-3ff845eaa62c","LEGACY-64035-15-530DE93F","","RETAIL","","INDIVIDUAL"
"16","24558","88d40b4c-93f1-5238-9dff-9acb4d72c482","LEGACY-24558-16-E67789F8","","RETAIL","","INDIVIDUAL"
"17","97409","833517eb-e2a5-5076-b9f1-442c1beb043f","LEGACY-97409-17-9E35A541","","RETAIL","","INDIVIDUAL"
"19","30985","33a4b007-1fc3-5938-8bbf-178d5aab085f","LEGACY-30985-19-9AA2D396","","RETAIL","","INDIVIDUAL"
"21","28538","bc4e810f-9b3c-5970-a765-cd957af33771","LEGACY-28538-21-881E54B0","","RETAIL","","INDIVIDUAL"
"22","15810","0a18866b-2210-59c6-b2f1-8f45641b2f38","LEGACY-15810-22-F9128956","","RETAIL","","INDIVIDUAL"
"23","15455","fe7dccfd-9023-507c-831d-25361dbcd925","LEGACY-15455-23-22ACD904","","RETAIL","","INDIVIDUAL"
"24","82805","81ada7f0-550e-5365-983e-3d0555770651","LEGACY-82805-24-3CE11B01","","RETAIL","","INDIVIDUAL"
"25","61832","37871871-d246-5aa6-a865-9bf735ec14bb","LEGACY-61832-25-CF91ED49","","RETAIL","","INDIVIDUAL"
"26","41308","4c1702e4-564f-5b1e-acc1-345c1c79ea7b","LEGACY-41308-26-7773BCEE","","RETAIL","","INDIVIDUAL"
"27","25329","49f591cf-f4c0-5745-ba8f-f47422e78969","LEGACY-25329-27-F1DD234A","","RETAIL","","INDIVIDUAL"
"28","55991","695e4e77-ccdb-5b9f-aa45-119b08d9e6bc","LEGACY-55991-28-51783A84","","RETAIL","","INDIVIDUAL"
"29","43225","332c3d42-9abb-5b59-b238-e6b29a93fc2a","LEGACY-43225-29-87AB0D51","","RETAIL","","INDIVIDUAL"
"30","27025","8d3dd20c-8998-50c3-88c6-aec5bd3cc3e2","LEGACY-27025-30-A585367A","","RETAIL","","INDIVIDUAL"
"31","45184","8e045944-958d-50e5-902c-4c65f2b2315d","LEGACY-45184-31-AE981229","","RETAIL","","INDIVIDUAL"
"32","89955","5656fcd1-607e-56b9-ab8c-4e46687784a6","LEGACY-89955-32-EE41CE6D","","RETAIL","","INDIVIDUAL"
"33","49561","5eb29d83-54d5-561e-a846-aade7fae8326","LEGACY-49561-33-18433015","","RETAIL","","INDIVIDUAL"
"34","55103","78eef03c-4cb3-543c-b628-c03da289424e","LEGACY-55103-34-F13C79A9","","RETAIL","","INDIVIDUAL"
"35","67572","edafdaa9-61e4-58dd-8450-fb8066df4ae9","LEGACY-67572-35-D625EEFC","","RETAIL","","INDIVIDUAL"
"36","40364","cfe0e1c4-ccad-5f88-8a57-67f52fac7286","LEGACY-40364-36-A6B63855","","RETAIL","","INDIVIDUAL"
"37","52628","202f7417-7f0a-5f79-8a36-4782288ae89d","LEGACY-52628-37-9A65C580","","RETAIL","","INDIVIDUAL"
"38","48548","848a63ba-a044-5672-b4ca-3b036cbc4571","LEGACY-48548-38-8E232CA4","","RETAIL","","INDIVIDUAL"
"39","90263","d8dbf045-3515-5a91-b3d1-d665ed6847b7","LEGACY-90263-39-2D80214D","","RETAIL","","INDIVIDUAL"
"40","34800","13c612ef-2efb-545f-b294-8fa2806cb5c8","LEGACY-34800-40-B365066A","","RETAIL","","INDIVIDUAL"
"41","58981","f0a1a010-b788-5745-bbbb-fd18db6c6b26","LEGACY-58981-41-E2FFBBC4","","RETAIL","","INDIVIDUAL"
"44","66566","ac2c1dfc-fe2c-51f1-9bd5-efeb35b6f375","LEGACY-66566-44-62376922","","RETAIL","","INDIVIDUAL"
"45","34898","0a7c545c-1c31-5b18-8657-fd7c2347674b","LEGACY-34898-45-45AB7D61","","RETAIL","","INDIVIDUAL"
"46","55491","6c8fab1d-e187-53c0-99c7-0546902b694f","LEGACY-55491-46-43481836","","RETAIL","","INDIVIDUAL"
"48","14106","76c4d320-0042-5fcb-b527-a84ef1ad13d9","LEGACY-14106-48-E51CA491","","RETAIL","","INDIVIDUAL"
"49","84386","f818c01d-84c6-54bf-914b-0606b8c494de","LEGACY-84386-49-1BDF053A","","RETAIL","","INDIVIDUAL"
"52","82323","50a4971f-998c-5b38-92c5-632094db0462","LEGACY-82323-52-5E8B992B","","RETAIL","","INDIVIDUAL"
"53","11598","d7ee5e9c-fb72-5203-bdbb-6c5f4dfa46f6","LEGACY-11598-53-41C6E5E8","","RETAIL","","INDIVIDUAL"
"54","65941","4b7fffae-e8b8-5600-95a1-2b72873de4d6","LEGACY-65941-54-12797853","","RETAIL","","INDIVIDUAL"
"56","35717","ae76a01c-cac5-5e3b-9e61-63fafaf61db1","LEGACY-35717-56-D90924F3","","RETAIL","","INDIVIDUAL"
"57","21220","09263016-e7ed-5af9-b775-004ecf74152e","LEGACY-21220-57-BA79970A","","RETAIL","","INDIVIDUAL"
"61","87929","bd9a9ace-bc65-5c06-a4a5-f5ddd337c099","LEGACY-87929-61-0064D0EB","","RETAIL","","INDIVIDUAL"
"62","17843","f3321c4d-31b4-5040-85c6-48be6896908b","LEGACY-17843-62-403694C6","","RETAIL","","INDIVIDUAL"
"63","34099","ccc7972a-6702-5735-9995-fdc609d78d48","LEGACY-34099-63-3D33BEBD","","RETAIL","","INDIVIDUAL"
"67","84767","9058cf77-b51a-527f-8136-f966bc937289","LEGACY-84767-67-C452F393","","RETAIL","","INDIVIDUAL"
"73","88732","a69e3879-0b04-5f42-85ce-b15bab281fa9","LEGACY-88732-73-D3BA0D19","","RETAIL","","INDIVIDUAL"
"74","94071","72f56d7c-79ac-54ad-9ac2-c1d88a8189b6","LEGACY-94071-74-66C71104","","RETAIL","","INDIVIDUAL"
"75","41194","2699d3e7-0c32-593c-8d2c-79e82fe9ce97","LEGACY-41194-75-FDAE847F","","RETAIL","","INDIVIDUAL"
"76","80461","d7cb8362-80d6-5ce9-9d24-496118132b98","LEGACY-80461-76-3AAC87A9","","RETAIL","","INDIVIDUAL"
"78","99460","f07ddbd2-71a6-53c7-b84f-0094352b6940","LEGACY-99460-78-344F1B9A","","RETAIL","","INDIVIDUAL"
"79","42810","b49b2368-46a2-5515-b558-9ce91d349f64","LEGACY-42810-79-97421D5F","","RETAIL","","INDIVIDUAL"
"80","96010","19e49b6f-a554-5249-9de8-f0b0902911fc","LEGACY-96010-80-A5384433","","RETAIL","","INDIVIDUAL"
"81","46166","8082191b-41d2-5a80-b9cb-5c1a13b73864","LEGACY-46166-81-6D763ACF","","RETAIL","","INDIVIDUAL"
"82","48210","8c488914-ef42-5ecf-b5d1-52f587ab6b60","LEGACY-48210-82-62E447CA","","RETAIL","","INDIVIDUAL"
"83","60092","ecc02b73-7a88-5c3a-8606-f5c7966562a1","LEGACY-60092-83-B73F05DC","","RETAIL","","INDIVIDUAL"
"84","39769","4462c163-1519-5bd4-8a4a-6b3132ba38e8","LEGACY-39769-84-2D216083","","RETAIL","","INDIVIDUAL"
"85","81199","73518363-2a09-53d0-8bed-97c44d3de7e9","LEGACY-81199-85-A29BD0BA","","RETAIL","","INDIVIDUAL"
"86","14337","36257053-625d-5b52-8635-76e6da320594","LEGACY-14337-86-8709A105","","RETAIL","","INDIVIDUAL"
"88","56981","1dba17e6-4afb-54d7-8b1a-df50e4f19d7e","LEGACY-56981-88-C32586E2","","RETAIL","","INDIVIDUAL"
"89","27450","1fca2ea4-f58e-518f-acf4-4ad281d94c29","LEGACY-27450-89-35A392E1","","RETAIL","","INDIVIDUAL"
"91","69310","13c4f78e-34e3-5109-98b7-9a545e55f63a","LEGACY-69310-91-31F2875B","","RETAIL","","INDIVIDUAL"
"92","49730","90fc48c8-0f33-5d43-b38d-bc45bec332a6","LEGACY-49730-92-5DBC0F5C","","RETAIL","","INDIVIDUAL"
"94","99055","ad8921a4-13f5-5525-a673-0d708299e992","LEGACY-99055-94-10C69321","","RETAIL","","INDIVIDUAL"
"95","61735","90b7820b-d07a-5765-b637-4b80b1aa260b","LEGACY-61735-95-11196455","","RETAIL","","INDIVIDUAL"
